functional_domain,storage_zone,job_id,relationship,dataset
6CGAFH,MASTERDATA,6cgafh-xwceatcg-uthcpdccnebe,OUTPUT,d_6cgafh_2015
6CGAFH,RAWDATA,6cgafh-xwceatcg-uthcpdccnebe,INPUT,d_6cgafh_3979
6CGAFH,MASTERDATA,6cgafh-xwceatcg-uthcpdccnebe,INPUT,d_6cgafh_2948
LNFF9Y,MASTERDATA,lnff9y-tzapbvdy-uftvjpuwaifs,OUTPUT,d_lnff9y_2949
LNFF9Y,STAGING IN,lnff9y-tzapbvdy-uftvjpuwaifs,INPUT,d_lnff9y_92
LNFF9Y,RAWDATA,lnff9y-myanpgma-uvyuojnxhmvz,INPUT,d_lnff9y_4483
LNFF9Y,RAWDATA,lnff9y-myanpgma-uvyuojnxhmvz,INPUT,d_lnff9y_4498
LNFF9Y,MASTERDATA,lnff9y-myanpgma-uvyuojnxhmvz,OUTPUT,d_lnff9y_2950
LNFF9Y,RAWDATA,lnff9y-myanpgma-uvyuojnxhmvz,INPUT,d_lnff9y_4497
LNFF9Y,RAWDATA,lnff9y-myanpgma-uvyuojnxhmvz,INPUT,d_lnff9y_4482
LNFF9Y,MASTERDATA,lnff9y-myanpgma-uvyuojnxhmvz,INPUT,d_lnff9y_4983
LNFF9Y,STAGING IN,lnff9y-lqjoawcn-rduzdinboyqz,INPUT,d_lnff9y_93
LNFF9Y,MASTERDATA,lnff9y-lqjoawcn-rduzdinboyqz,OUTPUT,d_lnff9y_2950
LNFF9Y,MASTERDATA,lnff9y-cilxbezx-fgtbkpszlegm,OUTPUT,d_lnff9y_2951
LNFF9Y,STAGING IN,lnff9y-cilxbezx-fgtbkpszlegm,INPUT,d_lnff9y_94
LNFF9Y,STAGING IN,lnff9y-vcuvampo-jlhmnlygvmvf,INPUT,d_lnff9y_95
LNFF9Y,MASTERDATA,lnff9y-vcuvampo-jlhmnlygvmvf,OUTPUT,d_lnff9y_2952
L9BT5X,MASTERDATA,l9bt5x-ohegkvjd-nteufqdthbwv,OUTPUT,d_l9bt5x_2953
L9BT5X,MASTERDATA,l9bt5x-ohegkvjd-nteufqdthbwv,INPUT,d_l9bt5x_2952
LNFF9Y,MASTERDATA,lnff9y-vevwepan-saboicumlkjy,INPUT,d_lnff9y_2952
LNFF9Y,MASTERDATA,lnff9y-vevwepan-saboicumlkjy,OUTPUT,d_lnff9y_2953
LNFF9Y,STAGING IN,lnff9y-paculftl-olanbygjcggd,INPUT,d_lnff9y_91
LNFF9Y,MASTERDATA,lnff9y-paculftl-olanbygjcggd,OUTPUT,d_lnff9y_2949
L9BT5X,RAWDATA,l9bt5x-hqgkjfea-fifbtfwkmich,INPUT,d_l9bt5x_4811
L9BT5X,RAWDATA,l9bt5x-hqgkjfea-fifbtfwkmich,INPUT,d_l9bt5x_4812
L9BT5X,RAWDATA,l9bt5x-hqgkjfea-fifbtfwkmich,INPUT,d_l9bt5x_4813
L9BT5X,RAWDATA,l9bt5x-hqgkjfea-fifbtfwkmich,INPUT,d_l9bt5x_4817
L9BT5X,RAWDATA,l9bt5x-hqgkjfea-fifbtfwkmich,INPUT,d_l9bt5x_4818
L9BT5X,RAWDATA,l9bt5x-hqgkjfea-fifbtfwkmich,INPUT,d_l9bt5x_4819
L9BT5X,RAWDATA,l9bt5x-hqgkjfea-fifbtfwkmich,INPUT,d_l9bt5x_4815
L9BT5X,RAWDATA,l9bt5x-hqgkjfea-fifbtfwkmich,INPUT,d_l9bt5x_4814
L9BT5X,RAWDATA,l9bt5x-hqgkjfea-fifbtfwkmich,INPUT,d_l9bt5x_4816
L9BT5X,RAWDATA,l9bt5x-hqgkjfea-fifbtfwkmich,INPUT,d_l9bt5x_4822
L9BT5X,MASTERDATA,l9bt5x-hqgkjfea-fifbtfwkmich,OUTPUT,d_l9bt5x_2951
L9BT5X,MASTERDATA,l9bt5x-hqgkjfea-fifbtfwkmich,OUTPUT,d_l9bt5x_2952
L9BT5X,MASTERDATA,l9bt5x-hqgkjfea-fifbtfwkmich,INPUT,d_l9bt5x_4983
L9BT5X,MASTERDATA,l9bt5x-hqgkjfea-fifbtfwkmich,INPUT,d_l9bt5x_4976
LNFF9Y,MASTERDATA,lnff9y-lotepjjs-ijipcrqolpjn,OUTPUT,d_lnff9y_2015
LNFF9Y,MASTERDATA,lnff9y-lotepjjs-ijipcrqolpjn,INPUT,d_lnff9y_2949
LNFF9Y,STAGING IN,lnff9y-lotepjjs-ijipcrqolpjn,INPUT,d_lnff9y_92
LNFF9Y,STAGING IN,lnff9y-ydzhjvkr-bqyikjticfav,INPUT,d_lnff9y_93
LNFF9Y,MASTERDATA,lnff9y-ydzhjvkr-bqyikjticfav,OUTPUT,d_lnff9y_2015
LNFF9Y,MASTERDATA,lnff9y-ydzhjvkr-bqyikjticfav,INPUT,d_lnff9y_2950
LNFF9Y,STAGING IN,lnff9y-swcnavhs-wsasithagsjn,INPUT,d_lnff9y_94
LNFF9Y,MASTERDATA,lnff9y-swcnavhs-wsasithagsjn,OUTPUT,d_lnff9y_2015
LNFF9Y,MASTERDATA,lnff9y-swcnavhs-wsasithagsjn,INPUT,d_lnff9y_2951
LNFF9Y,MASTERDATA,lnff9y-lewkkngu-sldsjuopguua,INPUT,d_lnff9y_2952
LNFF9Y,MASTERDATA,lnff9y-lewkkngu-sldsjuopguua,OUTPUT,d_lnff9y_2015
LNFF9Y,STAGING IN,lnff9y-lewkkngu-sldsjuopguua,INPUT,d_lnff9y_95
LNFF9Y,MASTERDATA,lnff9y-vanerpgr-aiqnupkovlaw,OUTPUT,d_lnff9y_2015
LNFF9Y,MASTERDATA,lnff9y-vanerpgr-aiqnupkovlaw,INPUT,d_lnff9y_2952
LNFF9Y,MASTERDATA,lnff9y-vanerpgr-aiqnupkovlaw,INPUT,d_lnff9y_2953
LNFF9Y,MASTERDATA,lnff9y-gmpmjhmf-ldiwfgujsgei,INPUT,d_lnff9y_4983
LNFF9Y,MASTERDATA,lnff9y-gmpmjhmf-ldiwfgujsgei,INPUT,d_lnff9y_4976
LNFF9Y,RAWDATA,lnff9y-gmpmjhmf-ldiwfgujsgei,INPUT,d_lnff9y_4468
LNFF9Y,RAWDATA,lnff9y-gmpmjhmf-ldiwfgujsgei,INPUT,d_lnff9y_4467
LNFF9Y,MASTERDATA,lnff9y-gmpmjhmf-ldiwfgujsgei,OUTPUT,d_lnff9y_2950
LNFF9Y,RAWDATA,lnff9y-gmpmjhmf-ldiwfgujsgei,INPUT,d_lnff9y_4469
L9BT5X,MASTERDATA,l9bt5x-jmhqvice-dylzsakrgyfr,INPUT,d_l9bt5x_4976
L9BT5X,MASTERDATA,l9bt5x-jmhqvice-dylzsakrgyfr,OUTPUT,d_l9bt5x_2952
L9BT5X,MASTERDATA,l9bt5x-jmhqvice-dylzsakrgyfr,INPUT,d_l9bt5x_3611
L9BT5X,MASTERDATA,l9bt5x-jmhqvice-dylzsakrgyfr,INPUT,d_l9bt5x_3608
L9BT5X,MASTERDATA,l9bt5x-jmhqvice-dylzsakrgyfr,OUTPUT,d_l9bt5x_2951
L9BT5X,MASTERDATA,l9bt5x-jmhqvice-dylzsakrgyfr,INPUT,d_l9bt5x_4983
LNFF9Y,MASTERDATA,lnff9y-gcdwxlyh-bryeiowbdzsn,INPUT,d_lnff9y_2951
LNFF9Y,MASTERDATA,lnff9y-gcdwxlyh-bryeiowbdzsn,OUTPUT,d_lnff9y_2015
LNFF9Y,MASTERDATA,lnff9y-gcdwxlyh-bryeiowbdzsn,INPUT,d_lnff9y_2950
LNFF9Y,MASTERDATA,lnff9y-gcdwxlyh-bryeiowbdzsn,INPUT,d_lnff9y_2130
LNFF9Y,MASTERDATA,lnff9y-uwfkosln-mwojbemzcxuj,OUTPUT,d_lnff9y_2015
LNFF9Y,MASTERDATA,lnff9y-uwfkosln-mwojbemzcxuj,INPUT,d_lnff9y_4976
LNFF9Y,MASTERDATA,lnff9y-uwfkosln-mwojbemzcxuj,INPUT,d_lnff9y_2950
LNFF9Y,MASTERDATA,lnff9y-riphjkcd-xframdlswjdz,INPUT,d_lnff9y_4976
LNFF9Y,MASTERDATA,lnff9y-riphjkcd-xframdlswjdz,OUTPUT,d_lnff9y_2015
LNFF9Y,MASTERDATA,lnff9y-riphjkcd-xframdlswjdz,INPUT,d_lnff9y_2951
LNFF9Y,MASTERDATA,lnff9y-ukqeagfq-omykojumitvz,INPUT,d_lnff9y_2952
LNFF9Y,MASTERDATA,lnff9y-ukqeagfq-omykojumitvz,OUTPUT,d_lnff9y_2015
LNFF9Y,MASTERDATA,lnff9y-ukqeagfq-omykojumitvz,INPUT,d_lnff9y_4976
LNFF9Y,MASTERDATA,lnff9y-mcvfrjli-xuiblkbtdafx,OUTPUT,d_lnff9y_2015
LNFF9Y,MASTERDATA,lnff9y-mcvfrjli-xuiblkbtdafx,INPUT,d_lnff9y_2951
LNFF9Y,MASTERDATA,lnff9y-thaztrpd-odqpntlyckuj,OUTPUT,d_lnff9y_2015
LNFF9Y,MASTERDATA,lnff9y-thaztrpd-odqpntlyckuj,INPUT,d_lnff9y_2950
LNFF9Y,MASTERDATA,lnff9y-adwkflwc-ukvornzipmym,INPUT,d_lnff9y_2950
LNFF9Y,MASTERDATA,lnff9y-adwkflwc-ukvornzipmym,OUTPUT,d_lnff9y_2015
L9BT5X,MASTERDATA,l9bt5x-alwqqajl-vtfiibgxgzmi,OUTPUT,d_l9bt5x_2015
L9BT5X,MASTERDATA,l9bt5x-alwqqajl-vtfiibgxgzmi,INPUT,d_l9bt5x_2951
L9BT5X,MASTERDATA,l9bt5x-hnbysbnz-gqadqdwbpavf,INPUT,d_l9bt5x_2952
L9BT5X,MASTERDATA,l9bt5x-hnbysbnz-gqadqdwbpavf,OUTPUT,d_l9bt5x_2015
L9BT5X,MASTERDATA,l9bt5x-ypuqskga-rfeefwohabrp,OUTPUT,d_l9bt5x_2015
L9BT5X,MASTERDATA,l9bt5x-ypuqskga-rfeefwohabrp,INPUT,d_l9bt5x_2953
L9BT5X,MASTERDATA,l9bt5x-ypuqskga-rfeefwohabrp,INPUT,d_l9bt5x_2952
DY1MZQ,STAGING IN,dy1mzq-ipcqmgpx-siuhshhupatf,INPUT,d_dy1mzq_97
DY1MZQ,MASTERDATA,dy1mzq-ipcqmgpx-siuhshhupatf,OUTPUT,d_dy1mzq_2954
DY1MZQ,MASTERDATA,dy1mzq-izljsvkd-iwkzbyuscffo,OUTPUT,d_dy1mzq_2954
DY1MZQ,STAGING IN,dy1mzq-izljsvkd-iwkzbyuscffo,INPUT,d_dy1mzq_96
DY1MZQ,STAGING IN,dy1mzq-nxrzytrd-btvipixmdema,INPUT,d_dy1mzq_97
DY1MZQ,MASTERDATA,dy1mzq-nxrzytrd-btvipixmdema,OUTPUT,d_dy1mzq_2015
DY1MZQ,MASTERDATA,dy1mzq-nxrzytrd-btvipixmdema,INPUT,d_dy1mzq_2954
AA7LWT,,aa7lwt-gizbajnu-orsattpohnsu,OUTPUT,d_aa7lwt_6175
AA7LWT,,aa7lwt-qidxcear-begqtwlqljci,OUTPUT,d_aa7lwt_6176
AA7LWT,,aa7lwt-xhjhsgvh-pudvbvetqobj,OUTPUT,d_aa7lwt_6177
AA7LWT,MASTERDATA,aa7lwt-yqrpziao-plehpuirplth,OUTPUT,d_aa7lwt_3530
AA7LWT,MASTERDATA,aa7lwt-yqrpziao-plehpuirplth,INPUT,d_aa7lwt_3432
AA7LWT,MASTERDATA,aa7lwt-ikqzknyl-ejpwrffcoone,INPUT,d_aa7lwt_3570
AA7LWT,MASTERDATA,aa7lwt-ikqzknyl-ejpwrffcoone,OUTPUT,d_aa7lwt_3532
AA7LWT,MASTERDATA,aa7lwt-qvqurvcb-tbulltmbgmqz,OUTPUT,d_aa7lwt_3532
AA7LWT,MASTERDATA,aa7lwt-qvqurvcb-tbulltmbgmqz,INPUT,d_aa7lwt_3571
AA7LWT,RAWDATA,aa7lwt-ihkhlpty-fqfwmhhcjxam,OUTPUT,d_aa7lwt_5100
AA7LWT,STAGING IN,aa7lwt-ihkhlpty-fqfwmhhcjxam,INPUT,d_aa7lwt_1593
AA7LWT,STAGING IN,aa7lwt-ywrrfnvw-tewwtdabmqqg,INPUT,d_aa7lwt_1606
AA7LWT,RAWDATA,aa7lwt-ywrrfnvw-tewwtdabmqqg,OUTPUT,d_aa7lwt_5094
AA7LWT,RAWDATA,aa7lwt-dnsvrlge-urpfcmvyobqb,OUTPUT,d_aa7lwt_5095
AA7LWT,STAGING IN,aa7lwt-dnsvrlge-urpfcmvyobqb,INPUT,d_aa7lwt_1607
AA7LWT,STAGING IN,aa7lwt-snrimzbl-cllvhbetvjcv,INPUT,d_aa7lwt_1600
AA7LWT,RAWDATA,aa7lwt-snrimzbl-cllvhbetvjcv,OUTPUT,d_aa7lwt_5096
AA7LWT,RAWDATA,aa7lwt-rjqvnhhk-fxixdivucqkl,OUTPUT,d_aa7lwt_5097
AA7LWT,STAGING IN,aa7lwt-rjqvnhhk-fxixdivucqkl,INPUT,d_aa7lwt_1598
AA7LWT,,aa7lwt-drzjlidj-jdebmssbvzal,INPUT,d_aa7lwt_0
AA7LWT,,aa7lwt-drzjlidj-jdebmssbvzal,OUTPUT,d_aa7lwt_6170
AA7LWT,RAWDATA,aa7lwt-hjsinzim-mpigdkovttko,OUTPUT,d_aa7lwt_3025
AA7LWT,STAGING IN,aa7lwt-hjsinzim-mpigdkovttko,INPUT,d_aa7lwt_1461
AA7LWT,STAGING IN,aa7lwt-mynsbmtr-tmntnvbnedav,INPUT,d_aa7lwt_1462
AA7LWT,RAWDATA,aa7lwt-mynsbmtr-tmntnvbnedav,OUTPUT,d_aa7lwt_3026
AA7LWT,RAWDATA,aa7lwt-qlmsdsgy-bwswgqoxghwp,OUTPUT,d_aa7lwt_5101
AA7LWT,STAGING IN,aa7lwt-qlmsdsgy-bwswgqoxghwp,INPUT,d_aa7lwt_1596
AA7LWT,RAWDATA,aa7lwt-lwvukquo-duagtswglotr,OUTPUT,d_aa7lwt_5102
AA7LWT,STAGING IN,aa7lwt-lwvukquo-duagtswglotr,INPUT,d_aa7lwt_1602
AA7LWT,STAGING IN,aa7lwt-ymeczyuf-covpqzjtnixb,INPUT,d_aa7lwt_1595
AA7LWT,RAWDATA,aa7lwt-ymeczyuf-covpqzjtnixb,OUTPUT,d_aa7lwt_5103
AA7LWT,STAGING IN,aa7lwt-nokfoans-yzipfscfcmuf,INPUT,d_aa7lwt_1604
AA7LWT,RAWDATA,aa7lwt-nokfoans-yzipfscfcmuf,OUTPUT,d_aa7lwt_5107
AA7LWT,STAGING IN,aa7lwt-msoblnku-nkroelakedps,INPUT,d_aa7lwt_1611
AA7LWT,RAWDATA,aa7lwt-msoblnku-nkroelakedps,OUTPUT,d_aa7lwt_5108
AA7LWT,RAWDATA,aa7lwt-gqepkimq-svrmthxiortu,OUTPUT,d_aa7lwt_5109
AA7LWT,STAGING IN,aa7lwt-gqepkimq-svrmthxiortu,INPUT,d_aa7lwt_1612
AA7LWT,STAGING IN,aa7lwt-offoirbp-nzmalikaihav,INPUT,d_aa7lwt_1594
AA7LWT,RAWDATA,aa7lwt-offoirbp-nzmalikaihav,OUTPUT,d_aa7lwt_5114
AA7LWT,RAWDATA,aa7lwt-ukxneqhh-gpavbzfhckrc,OUTPUT,d_aa7lwt_5115
AA7LWT,STAGING IN,aa7lwt-ukxneqhh-gpavbzfhckrc,INPUT,d_aa7lwt_1597
AA7LWT,RAWDATA,aa7lwt-njyznwqe-ohyxpejanmuy,OUTPUT,d_aa7lwt_5119
AA7LWT,STAGING IN,aa7lwt-njyznwqe-ohyxpejanmuy,INPUT,d_aa7lwt_1610
AA7LWT,RAWDATA,aa7lwt-ibkyaryu-ljjfrpzmqpch,OUTPUT,d_aa7lwt_3179
AA7LWT,STAGING IN,aa7lwt-ibkyaryu-ljjfrpzmqpch,INPUT,d_aa7lwt_1592
AA7LWT,STAGING IN,aa7lwt-zbdllzhy-xrqeurqyxozh,INPUT,d_aa7lwt_1601
AA7LWT,RAWDATA,aa7lwt-zbdllzhy-xrqeurqyxozh,OUTPUT,d_aa7lwt_5121
AA7LWT,STAGING IN,aa7lwt-vrsponif-ipopeilkzega,INPUT,d_aa7lwt_1599
AA7LWT,RAWDATA,aa7lwt-vrsponif-ipopeilkzega,OUTPUT,d_aa7lwt_5123
AA7LWT,RAWDATA,aa7lwt-rahjgvev-zizvnaqndizm,OUTPUT,d_aa7lwt_5126
AA7LWT,STAGING IN,aa7lwt-rahjgvev-zizvnaqndizm,INPUT,d_aa7lwt_1605
AA7LWT,RAWDATA,aa7lwt-baxfcgyy-hedztsnvmhrw,OUTPUT,d_aa7lwt_5562
AA7LWT,STAGING IN,aa7lwt-baxfcgyy-hedztsnvmhrw,INPUT,d_aa7lwt_844
AA7LWT,STAGING IN,aa7lwt-wnqixwol-wcqebhkzpvgh,INPUT,d_aa7lwt_1463
AA7LWT,RAWDATA,aa7lwt-wnqixwol-wcqebhkzpvgh,OUTPUT,d_aa7lwt_3038
AA7LWT,RAWDATA,aa7lwt-otsmfofc-yhyseddcyacv,OUTPUT,d_aa7lwt_5127
AA7LWT,STAGING IN,aa7lwt-otsmfofc-yhyseddcyacv,INPUT,d_aa7lwt_1609
AA7LWT,RAWDATA,aa7lwt-cxumxajf-fbcplcdpmwwa,OUTPUT,d_aa7lwt_5129
AA7LWT,STAGING IN,aa7lwt-cxumxajf-fbcplcdpmwwa,INPUT,d_aa7lwt_1608
AA7LWT,STAGING IN,aa7lwt-qezetzbl-dartshaclljc,INPUT,d_aa7lwt_1603
AA7LWT,RAWDATA,aa7lwt-qezetzbl-dartshaclljc,OUTPUT,d_aa7lwt_5130
AA7LWT,STAGING OUT,aa7lwt-rqsehonc-ncqggfpazgls,OUTPUT,d_aa7lwt_1269
AA7LWT,MASTERDATA,aa7lwt-rqsehonc-ncqggfpazgls,INPUT,d_aa7lwt_3440
AA7LWT,MASTERDATA,aa7lwt-bpceiyib-tmgvjcwdhzjr,INPUT,d_aa7lwt_3440
AA7LWT,STAGING OUT,aa7lwt-bpceiyib-tmgvjcwdhzjr,OUTPUT,d_aa7lwt_1473
AA7LWT,MASTERDATA,aa7lwt-vkjjookd-dqrzcmrczsgd,INPUT,d_aa7lwt_3440
AA7LWT,STAGING OUT,aa7lwt-vkjjookd-dqrzcmrczsgd,OUTPUT,d_aa7lwt_1271
AA7LWT,STAGING OUT,aa7lwt-uktcdnza-xjdldnyhutxg,OUTPUT,d_aa7lwt_1270
AA7LWT,MASTERDATA,aa7lwt-uktcdnza-xjdldnyhutxg,INPUT,d_aa7lwt_3440
AA7LWT,RAWDATA,aa7lwt-dodctegg-ppouivdzqtgz,OUTPUT,d_aa7lwt_5092
AA7LWT,MASTERDATA,aa7lwt-hthgronl-zjwbkffnymad,INPUT,d_aa7lwt_3534
AA7LWT,STAGING OUT,aa7lwt-hthgronl-zjwbkffnymad,OUTPUT,d_aa7lwt_1272
JQ11BS,MASTERDATA,jq11bs-ehqnnsiq-ighvolmucovg,INPUT,d_jq11bs_3166
JQ11BS,MASTERDATA,jq11bs-ehqnnsiq-ighvolmucovg,OUTPUT,d_jq11bs_2015
JQ11BS,MASTERDATA,jq11bs-ajaockpw-ehotzmatuspy,OUTPUT,d_jq11bs_2015
JQ11BS,STAGING IN,jq11bs-ajaockpw-ehotzmatuspy,INPUT,d_jq11bs_479
JQ11BS,RAWDATA,jq11bs-ajaockpw-ehotzmatuspy,INPUT,d_jq11bs_4582
JQ11BS,RAWDATA,jq11bs-mkvrnemi-cznerjhemjfx,INPUT,d_jq11bs_4583
JQ11BS,STAGING IN,jq11bs-mkvrnemi-cznerjhemjfx,INPUT,d_jq11bs_481
JQ11BS,MASTERDATA,jq11bs-mkvrnemi-cznerjhemjfx,OUTPUT,d_jq11bs_2015
JQ11BS,MASTERDATA,jq11bs-gebsliej-mgaohbmzohve,OUTPUT,d_jq11bs_2015
JQ11BS,STAGING IN,jq11bs-gebsliej-mgaohbmzohve,INPUT,d_jq11bs_480
JQ11BS,RAWDATA,jq11bs-gebsliej-mgaohbmzohve,INPUT,d_jq11bs_4584
JQ11BS,RAWDATA,jq11bs-iaenrnem-tqhhkxuvyhwt,INPUT,d_jq11bs_4585
JQ11BS,STAGING IN,jq11bs-iaenrnem-tqhhkxuvyhwt,INPUT,d_jq11bs_482
JQ11BS,MASTERDATA,jq11bs-iaenrnem-tqhhkxuvyhwt,OUTPUT,d_jq11bs_2015
JQ11BS,MASTERDATA,jq11bs-swxrfgup-nafcifmenvju,OUTPUT,d_jq11bs_2015
JQ11BS,RAWDATA,jq11bs-swxrfgup-nafcifmenvju,INPUT,d_jq11bs_4581
JQ11BS,STAGING IN,jq11bs-czebicld-xrgzgjummzmj,INPUT,d_jq11bs_485
JQ11BS,RAWDATA,jq11bs-czebicld-xrgzgjummzmj,INPUT,d_jq11bs_4586
JQ11BS,MASTERDATA,jq11bs-czebicld-xrgzgjummzmj,OUTPUT,d_jq11bs_2015
JQ11BS,MASTERDATA,jq11bs-pwnqujue-munzpkhfzvtf,OUTPUT,d_jq11bs_2015
JQ11BS,RAWDATA,jq11bs-pwnqujue-munzpkhfzvtf,INPUT,d_jq11bs_4587
JQ11BS,STAGING IN,jq11bs-pwnqujue-munzpkhfzvtf,INPUT,d_jq11bs_486
JQ11BS,MASTERDATA,jq11bs-ffotoamv-gshftgsqxqdv,OUTPUT,d_jq11bs_3161
JQ11BS,RAWDATA,jq11bs-ffotoamv-gshftgsqxqdv,INPUT,d_jq11bs_4209
JQ11BS,RAWDATA,jq11bs-qkcctvkj-mpxqqmuafkrx,OUTPUT,d_jq11bs_4209
JQ11BS,STAGING IN,jq11bs-qkcctvkj-mpxqqmuafkrx,INPUT,d_jq11bs_1685
JQ11BS,MASTERDATA,jq11bs-ltuoayxd-cbbpoyxrpblh,INPUT,d_jq11bs_4401
JQ11BS,MASTERDATA,jq11bs-ltuoayxd-cbbpoyxrpblh,INPUT,d_jq11bs_3941
JQ11BS,MASTERDATA,jq11bs-ltuoayxd-cbbpoyxrpblh,OUTPUT,d_jq11bs_3159
JQ11BS,MASTERDATA,jq11bs-ltuoayxd-cbbpoyxrpblh,INPUT,d_jq11bs_3938
JQ11BS,MASTERDATA,jq11bs-ltuoayxd-cbbpoyxrpblh,INPUT,d_jq11bs_3559
JQ11BS,MASTERDATA,jq11bs-ltuoayxd-cbbpoyxrpblh,INPUT,d_jq11bs_3562
JQ11BS,MASTERDATA,jq11bs-ltuoayxd-cbbpoyxrpblh,INPUT,d_jq11bs_3554
JQ11BS,MASTERDATA,jq11bs-peclqxep-nngevovjzchl,INPUT,d_jq11bs_3160
JQ11BS,MASTERDATA,jq11bs-peclqxep-nngevovjzchl,OUTPUT,d_jq11bs_3172
JQ11BS,MASTERDATA,jq11bs-peclqxep-nngevovjzchl,INPUT,d_jq11bs_40
JQ11BS,MASTERDATA,jq11bs-peclqxep-nngevovjzchl,INPUT,d_jq11bs_39
JQ11BS,MASTERDATA,jq11bs-peclqxep-nngevovjzchl,OUTPUT,d_jq11bs_3159
JQ11BS,MASTERDATA,jq11bs-vbgiscpx-bykuigvyezzq,OUTPUT,d_jq11bs_3172
JQ11BS,MASTERDATA,jq11bs-vbgiscpx-bykuigvyezzq,INPUT,d_jq11bs_3160
JQ11BS,MASTERDATA,jq11bs-vbgiscpx-bykuigvyezzq,INPUT,d_jq11bs_3159
JQ11BS,MASTERDATA,jq11bs-vbgiscpx-bykuigvyezzq,INPUT,d_jq11bs_2151
JQ11BS,MASTERDATA,jq11bs-vbgiscpx-bykuigvyezzq,INPUT,d_jq11bs_2152
JQ11BS,MASTERDATA,jq11bs-tqbswciz-rqbqevatkatp,OUTPUT,d_jq11bs_3165
JQ11BS,MASTERDATA,jq11bs-tqbswciz-rqbqevatkatp,INPUT,d_jq11bs_3489
JQ11BS,MASTERDATA,jq11bs-tqbswciz-rqbqevatkatp,INPUT,d_jq11bs_4361
JQ11BS,MASTERDATA,jq11bs-ddbapcqk-covbhbjdmxun,INPUT,d_jq11bs_3489
JQ11BS,MASTERDATA,jq11bs-ddbapcqk-covbhbjdmxun,OUTPUT,d_jq11bs_3165
JQ11BS,MASTERDATA,jq11bs-ddbapcqk-covbhbjdmxun,INPUT,d_jq11bs_3495
JQ11BS,RAWDATA,jq11bs-xkxydkdz-zhdvdjngplxi,INPUT,d_jq11bs_4581
JQ11BS,MASTERDATA,jq11bs-xkxydkdz-zhdvdjngplxi,OUTPUT,d_jq11bs_3166
JQ11BS,MASTERDATA,jq11bs-yawqwmbc-ootunxjlskud,INPUT,d_jq11bs_5700
JQ11BS,MASTERDATA,jq11bs-yawqwmbc-ootunxjlskud,INPUT,d_jq11bs_3489
JQ11BS,MASTERDATA,jq11bs-yawqwmbc-ootunxjlskud,OUTPUT,d_jq11bs_3160
JQ11BS,MASTERDATA,jq11bs-yawqwmbc-ootunxjlskud,INPUT,d_jq11bs_3562
JQ11BS,STAGING IN,jq11bs-ulnulnkz-bvixcgdbqkwb,INPUT,d_jq11bs_479
JQ11BS,RAWDATA,jq11bs-ulnulnkz-bvixcgdbqkwb,OUTPUT,d_jq11bs_4582
JQ11BS,RAWDATA,jq11bs-ayefkeux-vswhvqlkjsqd,OUTPUT,d_jq11bs_4583
JQ11BS,STAGING IN,jq11bs-ayefkeux-vswhvqlkjsqd,INPUT,d_jq11bs_481
JQ11BS,STAGING IN,jq11bs-lnktnnmn-vxgmoovoyeqe,INPUT,d_jq11bs_480
JQ11BS,RAWDATA,jq11bs-lnktnnmn-vxgmoovoyeqe,OUTPUT,d_jq11bs_4584
JQ11BS,RAWDATA,jq11bs-jwtfozos-ofrconushacf,OUTPUT,d_jq11bs_4585
JQ11BS,STAGING IN,jq11bs-jwtfozos-ofrconushacf,INPUT,d_jq11bs_482
JQ11BS,STAGING IN,jq11bs-vzcmrsln-vxzjrbpnirvt,INPUT,d_jq11bs_483
JQ11BS,RAWDATA,jq11bs-vzcmrsln-vxzjrbpnirvt,OUTPUT,d_jq11bs_4581
JQ11BS,STAGING IN,jq11bs-jzeotygx-poxygkhwdast,INPUT,d_jq11bs_485
JQ11BS,RAWDATA,jq11bs-jzeotygx-poxygkhwdast,OUTPUT,d_jq11bs_4586
JQ11BS,STAGING IN,jq11bs-jfjwcesq-elhcxahnhlei,INPUT,d_jq11bs_486
JQ11BS,RAWDATA,jq11bs-jfjwcesq-elhcxahnhlei,OUTPUT,d_jq11bs_4587
JQ11BS,MASTERDATA,jq11bs-hzakxnda-ltfnjxhpjiyp,OUTPUT,d_jq11bs_2015
JQ11BS,MASTERDATA,jq11bs-hzakxnda-ltfnjxhpjiyp,INPUT,d_jq11bs_3159
JQ11BS,MASTERDATA,jq11bs-hzakxnda-ltfnjxhpjiyp,INPUT,d_jq11bs_3489
JQ11BS,MASTERDATA,jq11bs-xeeqgygp-khcroqqvrrbd,INPUT,d_jq11bs_3167
JQ11BS,MASTERDATA,jq11bs-xeeqgygp-khcroqqvrrbd,OUTPUT,d_jq11bs_2015
JQ11BS,MASTERDATA,jq11bs-yktzkevu-avgrsbbbrtqa,OUTPUT,d_jq11bs_2015
JQ11BS,MASTERDATA,jq11bs-yktzkevu-avgrsbbbrtqa,INPUT,d_jq11bs_3489
JQ11BS,MASTERDATA,jq11bs-yktzkevu-avgrsbbbrtqa,INPUT,d_jq11bs_3170
JQ11BS,MASTERDATA,jq11bs-jhyckyyc-vkmpclpibwxz,INPUT,d_jq11bs_5688
JQ11BS,MASTERDATA,jq11bs-jhyckyyc-vkmpclpibwxz,OUTPUT,d_jq11bs_2015
JQ11BS,MASTERDATA,jq11bs-jhyckyyc-vkmpclpibwxz,INPUT,d_jq11bs_3489
